53.42371, -9.30744, 
53.42387, -9.30822, 
53.42398, -9.30859, 
53.42412, -9.30900, 
53.42417, -9.30912, 
53.42459, -9.31027, 
53.42459, -9.31029, 
53.42476, -9.31073, 
53.42481, -9.31090, 
53.42515, -9.31174, 
53.42546, -9.31244, 
53.42600, -9.31353, 
53.42610, -9.31379, 
53.42656, -9.31518, 
53.42668, -9.31548, 
53.42674, -9.31561, 
53.42685, -9.31581, 
53.42759, -9.31696, 
53.42765, -9.31704, 
53.42811, -9.31777, 
53.42822, -9.31796, 
53.42836, -9.31823, 
53.42853, -9.31879, 
53.42856, -9.31894, 
53.42857, -9.31896, 
53.42859, -9.31913, 
53.42859, -9.31928, 
53.42858, -9.31942, 
53.42829, -9.32155, 
53.42745, -9.32653, 
53.42742, -9.32667, 
53.42741, -9.32676, 
53.42741, -9.32682, 
53.42740, -9.32687, 
53.42740, -9.32691, 
53.42741, -9.32692, 
53.42741, -9.32694, 
53.42742, -9.32695, 
53.42742, -9.32697, 
53.42743, -9.32698, 
53.42744, -9.32700, 
53.42747, -9.32703, 
53.42750, -9.32708, 
53.42756, -9.32716, 
53.42757, -9.32719, 
53.42759, -9.32722, 
53.42761, -9.32729, 
53.42761, -9.32738, 
53.42758, -9.32760, 
53.42752, -9.32787, 
53.42734, -9.32855, 
53.42713, -9.32923, 
53.42666, -9.33034, 
53.42657, -9.33058, 
53.42656, -9.33059, 
53.42645, -9.33090, 
53.42640, -9.33116, 
53.42629, -9.33207, 
53.42627, -9.33231, 
53.42627, -9.33248, 
53.42633, -9.33297, 
53.42642, -9.33354, 
53.42643, -9.33372, 
53.42643, -9.33407, 
53.42639, -9.33442, 
53.42632, -9.33469, 
53.42604, -9.33602, 
53.42600, -9.33651, 
53.42600, -9.33701, 
53.42598, -9.33747, 
53.42578, -9.33931, 
53.42577, -9.33978, 
53.42582, -9.34015, 
53.42582, -9.34018, 
53.42588, -9.34047, 
53.42648, -9.34245, 
53.42691, -9.34415, 
53.42706, -9.34486, 
53.42715, -9.34549, 
53.42728, -9.34666, 
53.42731, -9.34703, 
53.42732, -9.34727, 
53.42732, -9.34757, 
53.42730, -9.34797, 
53.42726, -9.34835, 
53.42717, -9.34889, 
53.42690, -9.35085, 
53.42645, -9.35368, 
53.42631, -9.35470, 
53.42616, -9.35617, 
53.42616, -9.35626, 
53.42610, -9.35702, 
53.42604, -9.35740, 
53.42591, -9.35808, 
53.42583, -9.35838, 
53.42572, -9.35892, 
53.42551, -9.36085, 
53.42549, -9.36111, 
53.42548, -9.36115, 
53.42514, -9.36366, 
53.42511, -9.36379, 
53.42481, -9.36575, 
53.42478, -9.36601, 
53.42476, -9.36661, 
53.42477, -9.36765, 
53.42469, -9.36922, 
53.42404, -9.37727, 
53.42396, -9.37789, 
53.42391, -9.37813, 
53.42385, -9.37835, 
53.42343, -9.37961, 
53.42327, -9.38002, 
53.42306, -9.38050, 
53.42290, -9.38080, 
53.42290, -9.38081, 
53.42277, -9.38102, 
53.42269, -9.38113, 
53.42113, -9.38347, 
53.42086, -9.38392, 
53.42078, -9.38407, 
53.42067, -9.38425, 
53.42038, -9.38481, 
53.42036, -9.38487, 
53.42034, -9.38491, 
53.42018, -9.38538, 
53.41966, -9.38771, 
53.41965, -9.38774, 
53.41961, -9.38801, 
53.41961, -9.38803, 
53.41956, -9.38833, 
53.41954, -9.38855, 
53.41954, -9.38907, 
53.41958, -9.38952, 
53.41969, -9.39010, 
53.41969, -9.39011, 
53.41998, -9.39152, 
53.42011, -9.39200, 
53.42019, -9.39220, 
53.42027, -9.39237, 
53.42039, -9.39259, 
53.42066, -9.39304, 
53.42080, -9.39330, 
53.42092, -9.39356, 
53.42100, -9.39385, 
53.42107, -9.39423, 
53.42109, -9.39438, 
53.42110, -9.39457, 
53.42110, -9.39492, 
53.42076, -9.39841, 
53.42076, -9.39869, 
53.42078, -9.39903, 
53.42083, -9.39934, 
53.42091, -9.39962, 
53.42099, -9.39984, 
53.42105, -9.39998, 
53.42123, -9.40035, 
53.42143, -9.40070, 
53.42161, -9.40099, 
53.42191, -9.40144, 
53.42273, -9.40234, 
53.42292, -9.40263, 
53.42302, -9.40281, 
53.42302, -9.40282, 
53.42314, -9.40307, 
53.42323, -9.40335, 
53.42332, -9.40367, 
53.42393, -9.40648, 
53.42410, -9.40702, 
53.42433, -9.40764, 
53.42443, -9.40797, 
53.42451, -9.40844, 
53.42451, -9.40861, 
53.42452, -9.40882, 
53.42451, -9.40889, 
53.42448, -9.40934, 
53.42433, -9.41069, 
53.42426, -9.41150, 
53.42425, -9.41192, 
53.42426, -9.41309, 
53.42432, -9.41445, 
53.42436, -9.41494, 
53.42439, -9.41509, 
53.42444, -9.41527, 
53.42455, -9.41559, 
53.42467, -9.41581, 
53.42487, -9.41613, 
53.42545, -9.41694, 
53.42618, -9.41806, 
53.42689, -9.41909, 
53.42721, -9.41962, 
53.42782, -9.42074, 
53.42782, -9.42075, 
53.42805, -9.42120, 
53.42805, -9.42121, 
53.42825, -9.42166, 
53.42844, -9.42213, 
53.42859, -9.42254, 
53.42882, -9.42324, 
53.42882, -9.42325, 
53.42898, -9.42373, 
53.42931, -9.42450, 
53.42936, -9.42464, 
53.42979, -9.42564, 
53.43097, -9.42885, 
53.43134, -9.42994, 
53.43226, -9.43294, 
53.43267, -9.43420, 
53.43301, -9.43516, 
53.43345, -9.43674, 
53.43359, -9.43716, 
53.43369, -9.43736, 
53.43386, -9.43763, 
53.43394, -9.43771, 
53.43431, -9.43803, 
53.43461, -9.43834, 
53.43479, -9.43859, 
53.43496, -9.43887, 
53.43523, -9.43935, 
53.43535, -9.43952, 
53.43552, -9.43972, 
53.43566, -9.43986, 
53.43568, -9.43987, 
53.43600, -9.44020, 
53.43616, -9.44039, 
53.43629, -9.44057, 
53.43643, -9.44079, 
53.43660, -9.44113, 
53.43689, -9.44199, 
53.43703, -9.44251, 
53.43720, -9.44298, 
53.43740, -9.44341, 
53.43776, -9.44404, 
53.43776, -9.44405, 
53.43853, -9.44531, 
53.43853, -9.44532, 
53.44006, -9.44782, 
53.44026, -9.44823, 
53.44038, -9.44851, 
53.44049, -9.44883, 
53.44064, -9.44932, 
53.44072, -9.44965, 
53.44078, -9.44999, 
53.44085, -9.45052, 
53.44086, -9.45140, 
53.44079, -9.45321, 
53.44065, -9.45533, 
53.44065, -9.45588, 
53.44071, -9.45653, 
53.44075, -9.45677, 
53.44097, -9.45753, 
53.44106, -9.45773, 
53.44182, -9.45921, 
53.44207, -9.45978, 
53.44208, -9.45979, 
53.44224, -9.46026, 
53.44237, -9.46073, 
53.44248, -9.46125, 
53.44305, -9.46463, 
53.44313, -9.46504, 
53.44322, -9.46538, 
53.44338, -9.46583, 
53.44351, -9.46611, 
53.44381, -9.46663, 
53.44760, -9.47215, 
53.44777, -9.47243, 
53.44790, -9.47270, 
53.44790, -9.47271, 
53.44825, -9.47355, 
53.44826, -9.47360, 
53.44847, -9.47423, 
53.44904, -9.47574, 
53.44993, -9.47751, 
53.45034, -9.47856, 
